produto,unidade,semana_fim,ppi,realizacao,defasagem_abs,defasagem_pct
GLP,R$/13kg,2026-04-17,48.893000,31.478070,-17.414930,-35.6185
GLP,R$/13kg,2026-04-24,47.294000,35.508720,-11.785280,-24.9192
GLP,R$/13kg,2026-05-01,45.929000,36.270130,-9.658870,-21.0300
GLP,R$/13kg,2026-05-08,47.112000,36.244130,-10.867870,-23.0682
GLP,R$/13kg,2026-05-15,47.814000,36.293660,-11.520340,-24.0941
GLP,R$/13kg,2026-05-22,47.229000,36.225410,-11.003590,-23.2984
GLP,R$/13kg,2026-05-29,45.500000,36.337340,-9.162660,-20.1377
GLP,R$/13kg,2026-06-05,45.747000,36.276890,-9.470110,-20.7011
GLP,R$/13kg,2026-06-12,42.536000,36.375170,-6.160830,-14.4838
GLP,R$/13kg,2026-06-19,39.819000,36.550020,-3.268980,-8.2096
GLP,R$/13kg,2026-06-26,36.166000,36.391550,0.225550,0.6237
GLP,R$/13kg,2026-07-03,34.502000,36.314330,1.812330,5.2528
GLP,R$/13kg,2026-07-10,35.659000,36.605140,0.946140,2.6533
GLP,R$/13kg,2026-07-17,38.116000,36.571210,-1.544790,-4.0529
