produto,unidade,semana_inicio,semana_fim,terminal,preco
Diesel A S10,R$/litro,2021-12-27,2021-12-30,Cubatão,3.536733
Diesel A S10,R$/litro,2021-12-27,2021-12-30,Mauá,3.555658
Diesel A S10,R$/litro,2021-12-27,2021-12-30,Paulínia,3.601958
Diesel A S10,R$/litro,2021-12-27,2021-12-30,São José dos Campos,3.587143
Diesel A S10,R$/litro,2021-12-27,2021-12-30,Araucária,3.553850
Diesel A S10,R$/litro,2021-12-27,2021-12-30,Canoas,3.569425
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Manaus,3.529680
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Itaqui,3.557018
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Suape,3.536562
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Aratu,3.559442
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Santos,3.588084
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Paranagua,3.577134
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Tramandai,3.594144
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Guamaré,3.706058
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Duque de Caxias,3.785984
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Betim,3.808768
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Cubatão,3.625872
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Mauá,3.644922
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Paulínia,3.691518
Diesel A S10,R$/litro,2022-01-03,2022-01-07,São José dos Campos,3.676610
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Araucária,3.642444
Diesel A S10,R$/litro,2022-01-03,2022-01-07,Canoas,3.659216
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Manaus,3.657864
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Itaqui,3.686334
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Suape,3.665652
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Aratu,3.688712
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Santos,3.717576
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Paranagua,3.706684
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Tramandai,3.723406
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Guamaré,3.831946
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Duque de Caxias,3.911744
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Betim,3.934100
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Cubatão,3.754650
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Mauá,3.773344
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Paulínia,3.819064
Diesel A S10,R$/litro,2022-01-10,2022-01-14,São José dos Campos,3.804432
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Araucária,3.770756
Diesel A S10,R$/litro,2022-01-10,2022-01-14,Canoas,3.787254
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Manaus,3.783715
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Itaqui,3.809283
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Suape,3.789868
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Aratu,3.811568
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Santos,3.838730
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Paranagua,3.827580
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Tramandai,3.844418
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Guamaré,3.953410
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Duque de Caxias,4.029680
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Betim,4.051665
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Cubatão,3.875190
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Mauá,3.893573
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Paulínia,3.938535
Diesel A S10,R$/litro,2022-01-17,2022-01-21,São José dos Campos,3.924148
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Araucária,3.890588
Diesel A S10,R$/litro,2022-01-17,2022-01-21,Canoas,3.907203
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Manaus,3.762654
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Itaqui,3.785228
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Suape,3.767030
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Aratu,3.787422
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Santos,3.812948
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Paranagua,3.801554
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Tramandai,3.818474
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Guamaré,3.929398
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Duque de Caxias,4.002532
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Betim,4.024358
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Cubatão,3.849150
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Mauá,3.867398
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Paulínia,3.912036
Diesel A S10,R$/litro,2022-01-24,2022-01-28,São José dos Campos,3.897754
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Araucária,3.864110
Diesel A S10,R$/litro,2022-01-24,2022-01-28,Canoas,3.880810
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Manaus,3.807706
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Itaqui,3.830050
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Suape,3.812170
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Aratu,3.832248
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Santos,3.857394
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Paranagua,3.845932
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Tramandai,3.862994
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Guamaré,3.970420
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Duque de Caxias,4.042170
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Betim,4.063444
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Cubatão,3.892676
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Mauá,3.910462
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Paulínia,3.953972
Diesel A S10,R$/litro,2022-01-31,2022-02-04,São José dos Campos,3.940050
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Araucária,3.906904
Diesel A S10,R$/litro,2022-01-31,2022-02-04,Canoas,3.923750
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Manaus,3.910236
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Itaqui,3.938262
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Suape,3.918328
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Aratu,3.940512
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Santos,3.968272
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Paranagua,3.957234
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Tramandai,3.973720
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Guamaré,4.074876
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Duque de Caxias,4.151058
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Betim,4.172102
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Cubatão,4.003176
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Mauá,4.020770
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Paulínia,4.063812
Diesel A S10,R$/litro,2022-02-07,2022-02-11,São José dos Campos,4.050036
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Araucária,4.017550
Diesel A S10,R$/litro,2022-02-07,2022-02-11,Canoas,4.033824
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Manaus,3.893578
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Itaqui,3.929118
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Suape,3.906434
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Aratu,3.931556
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Santos,3.962974
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Paranagua,3.952498
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Tramandai,3.968672
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Guamaré,4.060826
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Duque de Caxias,4.143244
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Betim,4.164000
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Cubatão,3.997398
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Mauá,4.014750
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Paulínia,4.057198
Diesel A S10,R$/litro,2022-02-14,2022-02-18,São José dos Campos,4.043618
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Araucária,4.011986
Diesel A S10,R$/litro,2022-02-14,2022-02-18,Canoas,4.027946
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Manaus,3.751415
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Itaqui,3.795265
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Suape,3.769528
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Aratu,3.797988
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Santos,3.833573
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Paranagua,3.823713
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Tramandai,3.839833
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Guamaré,3.921385
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Duque de Caxias,4.010888
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Betim,4.031300
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Cubatão,3.867428
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Mauá,3.884498
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Paulínia,3.926250
Diesel A S10,R$/litro,2022-02-21,2022-02-25,São José dos Campos,3.912890
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Araucária,3.882220
Diesel A S10,R$/litro,2022-02-21,2022-02-25,Canoas,3.898138
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Manaus,4.408480
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Itaqui,4.459926
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Suape,4.431264
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Aratu,4.462760
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Santos,4.502108
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Paranagua,4.492852
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Tramandai,4.508282
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Guamaré,4.583840
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Duque de Caxias,4.680258
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Betim,4.700768
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Cubatão,4.536126
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Mauá,4.553274
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Paulínia,4.595224
Diesel A S10,R$/litro,2022-02-28,2022-03-04,São José dos Campos,4.581804
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Araucária,4.551636
Diesel A S10,R$/litro,2022-02-28,2022-03-04,Canoas,4.566864
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Manaus,5.186262
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Itaqui,5.242196
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Suape,5.211912
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Aratu,5.245194
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Santos,5.286790
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Paranagua,5.277856
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Tramandai,5.293338
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Guamaré,5.362600
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Duque de Caxias,5.462740
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Betim,5.482994
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Cubatão,5.320386
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Mauá,5.337326
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Paulínia,5.378754
Diesel A S10,R$/litro,2022-03-07,2022-03-11,São José dos Campos,5.365498
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Araucária,5.335916
Diesel A S10,R$/litro,2022-03-07,2022-03-11,Canoas,5.351192
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Manaus,4.477846
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Itaqui,4.534144
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Suape,4.503640
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Aratu,4.537118
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Santos,4.578950
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Paranagua,4.570064
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Tramandai,4.585358
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Guamaré,4.655928
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Duque de Caxias,4.756764
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Betim,4.777234
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Cubatão,4.612904
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Mauá,4.630020
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Paulínia,4.671888
Diesel A S10,R$/litro,2022-03-14,2022-03-18,São José dos Campos,4.658490
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Araucária,4.628740
Diesel A S10,R$/litro,2022-03-14,2022-03-18,Canoas,4.643826
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Manaus,4.974174
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Itaqui,5.016718
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Suape,4.991912
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Aratu,5.019188
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Santos,5.053276
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Paranagua,5.043244
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Tramandai,5.058698
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Guamaré,5.137190
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Duque de Caxias,5.222908
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Betim,5.242436
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Cubatão,5.085670
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Mauá,5.101998
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Paulínia,5.141938
Diesel A S10,R$/litro,2022-03-21,2022-03-25,São José dos Campos,5.129160
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Araucária,5.099218
Diesel A S10,R$/litro,2022-03-21,2022-03-25,Canoas,5.114474
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Manaus,4.644388
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Itaqui,4.702582
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Suape,4.671968
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Aratu,4.705486
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Santos,4.747354
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Paranagua,4.738504
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Tramandai,4.753460
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Guamaré,4.813886
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Duque de Caxias,4.913060
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Betim,4.932138
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Cubatão,4.778998
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Mauá,4.794948
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Paulínia,4.833966
Diesel A S10,R$/litro,2022-03-28,2022-04-01,São José dos Campos,4.821480
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Araucária,4.793182
Diesel A S10,R$/litro,2022-03-28,2022-04-01,Canoas,4.807948
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Manaus,4.732578
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Itaqui,4.851892
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Suape,4.797602
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Aratu,4.857640
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Santos,4.932710
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Paranagua,4.928544
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Tramandai,4.945980
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Guamaré,4.937770
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Duque de Caxias,5.096372
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Betim,5.115216
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Cubatão,4.963960
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Mauá,4.979714
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Paulínia,5.018250
Diesel A S10,R$/litro,2022-04-04,2022-04-08,São José dos Campos,5.005918
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Araucária,4.982548
Diesel A S10,R$/litro,2022-04-04,2022-04-08,Canoas,4.999796
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Manaus,4.708088
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Itaqui,4.832725
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Suape,4.776283
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Aratu,4.839015
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Santos,4.917498
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Paranagua,4.913730
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Tramandai,4.932570
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Guamaré,4.916328
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Duque de Caxias,5.081018
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Betim,5.099840
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Cubatão,4.948720
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Mauá,4.964460
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Paulínia,5.002963
Diesel A S10,R$/litro,2022-04-11,2022-04-14,São José dos Campos,4.990645
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Araucária,4.967685
Diesel A S10,R$/litro,2022-04-11,2022-04-14,Canoas,4.986338
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Manaus,5.044826
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Itaqui,5.109114
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Suape,5.076392
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Aratu,5.111862
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Santos,5.156124
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Paranagua,5.147736
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Tramandai,5.161186
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Guamaré,5.216132
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Duque de Caxias,5.319294
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Betim,5.338078
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Cubatão,5.187284
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Mauá,5.202990
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Paulínia,5.241412
Diesel A S10,R$/litro,2022-04-18,2022-04-22,São José dos Campos,5.229118
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Araucária,5.201574
Diesel A S10,R$/litro,2022-04-18,2022-04-22,Canoas,5.214840
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Manaus,5.489512
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Itaqui,5.537206
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Suape,5.510310
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Aratu,5.539822
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Santos,5.576694
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Paranagua,5.567086
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Tramandai,5.582308
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Guamaré,5.657690
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Duque de Caxias,5.748774
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Betim,5.768584
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Cubatão,5.609554
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Mauá,5.626116
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Paulínia,5.666636
Diesel A S10,R$/litro,2022-04-25,2022-04-29,São José dos Campos,5.653672
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Araucária,5.623870
Diesel A S10,R$/litro,2022-04-25,2022-04-29,Canoas,5.638890
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Manaus,5.962384
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Itaqui,6.034122
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Suape,5.992962
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Aratu,6.037706
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Santos,6.022920
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Paranagua,6.014558
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Tramandai,6.031290
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Guamaré,6.143222
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Duque de Caxias,6.198364
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Betim,6.218560
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Cubatão,6.056420
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Mauá,6.073308
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Paulínia,6.114620
Diesel A S10,R$/litro,2022-05-02,2022-05-06,São José dos Campos,6.101398
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Araucária,6.072452
Diesel A S10,R$/litro,2022-05-02,2022-05-06,Canoas,6.088980
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Manaus,5.493464
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Itaqui,5.549754
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Suape,5.515100
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Aratu,5.553036
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Santos,5.541188
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Paranagua,5.531758
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Tramandai,5.549316
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Guamaré,5.667954
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Duque de Caxias,5.719658
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Betim,5.740204
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Cubatão,5.575266
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Mauá,5.592448
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Paulínia,5.634472
Diesel A S10,R$/litro,2022-05-09,2022-05-13,São José dos Campos,5.621024
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Araucária,5.590648
Diesel A S10,R$/litro,2022-05-09,2022-05-13,Canoas,5.608000
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Manaus,4.971500
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Itaqui,5.044632
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Suape,5.002730
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Aratu,5.049232
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Santos,5.036356
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Paranagua,5.028032
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Tramandai,5.048764
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Guamaré,5.150646
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Duque de Caxias,5.209064
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Betim,5.228946
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Cubatão,5.069332
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Mauá,5.085958
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Paulínia,5.126626
Diesel A S10,R$/litro,2022-05-16,2022-05-20,São José dos Campos,5.113614
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Araucária,5.085024
Diesel A S10,R$/litro,2022-05-16,2022-05-20,Canoas,5.105554
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Manaus,4.827968
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Itaqui,4.922230
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Suape,4.871500
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Aratu,4.927310
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Santos,4.910588
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Paranagua,4.903718
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Tramandai,4.923600
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Guamaré,5.014622
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Duque de Caxias,5.077702
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Betim,5.096940
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Cubatão,4.942500
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Mauá,4.958586
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Paulínia,4.997934
Diesel A S10,R$/litro,2022-05-23,2022-05-27,São José dos Campos,4.985346
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Araucária,4.958862
Diesel A S10,R$/litro,2022-05-23,2022-05-27,Canoas,4.978546
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Manaus,5.265748
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Itaqui,5.357935
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Suape,5.308135
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Aratu,5.362915
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Santos,5.346495
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Paranagua,5.339475
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Tramandai,5.359255
Diesel A S10,R$/litro,2022-05-30,2022-06-03,Guamaré,5.451075
