semana_inicio,semana_fim,terminal,preco
2024-08-26,2024-08-30,Suape,44.148000
2024-08-26,2024-08-30,Santos,44.694000
2024-09-02,2024-09-06,Suape,42.939000
2024-09-02,2024-09-06,Santos,43.524000
2024-09-09,2024-09-13,Suape,41.444000
2024-09-09,2024-09-13,Santos,41.990000
2024-09-16,2024-09-20,Suape,41.678000
2024-09-16,2024-09-20,Santos,42.172000
2024-09-23,2024-09-27,Suape,41.080000
2024-09-23,2024-09-27,Santos,41.444000
2024-09-30,2024-10-04,Suape,44.590000
2024-09-30,2024-10-04,Santos,44.980000
2024-10-07,2024-10-11,Suape,48.568000
2024-10-07,2024-10-11,Santos,48.958000
2024-10-14,2024-10-18,Suape,48.022000
2024-10-14,2024-10-18,Santos,48.490000
2024-10-21,2024-10-25,Suape,46.748000
2024-10-21,2024-10-25,Santos,47.294000
2024-10-28,2024-11-01,Suape,48.594000
2024-10-28,2024-11-01,Santos,49.140000
2024-11-04,2024-11-08,Suape,48.698000
2024-11-04,2024-11-08,Santos,49.218000
2024-11-11,2024-11-15,Suape,48.438000
2024-11-11,2024-11-15,Santos,49.010000
2024-11-18,2024-11-22,Suape,45.266000
2024-11-18,2024-11-22,Santos,45.786000
2024-11-25,2024-11-29,Suape,46.709000
2024-11-25,2024-11-29,Santos,47.229000
2024-12-02,2024-12-06,Suape,46.670000
2024-12-02,2024-12-06,Santos,47.190000
2024-12-09,2024-12-13,Suape,46.306000
2024-12-09,2024-12-13,Santos,46.852000
2024-12-16,2024-12-20,Suape,48.100000
2024-12-16,2024-12-20,Santos,48.750000
2024-12-23,2024-12-27,Suape,48.789000
2024-12-23,2024-12-27,Santos,49.374000
2024-12-30,2025-01-03,Suape,50.414000
2024-12-30,2025-01-03,Santos,50.999000
2025-01-06,2025-01-10,Suape,51.402000
2025-01-06,2025-01-10,Santos,52.000000
2025-01-13,2025-01-17,Suape,51.168000
2025-01-13,2025-01-17,Santos,51.740000
2025-01-20,2025-01-24,Suape,48.334000
2025-01-20,2025-01-24,Santos,48.854000
2025-01-27,2025-01-31,Suape,46.332000
2025-01-27,2025-01-31,Santos,46.800000
2025-02-03,2025-02-07,Suape,45.474000
2025-02-03,2025-02-07,Santos,45.968000
2025-02-10,2025-02-14,Suape,45.136000
2025-02-10,2025-02-14,Santos,45.578000
2025-02-17,2025-02-21,Suape,43.719000
2025-02-17,2025-02-21,Santos,44.200000
2025-02-24,2025-02-28,Suape,44.564000
2025-02-24,2025-02-28,Santos,44.980000
2025-03-03,2025-03-07,Suape,43.368000
2025-03-03,2025-03-07,Santos,43.888000
2025-03-10,2025-03-14,Suape,41.574000
2025-03-10,2025-03-14,Santos,41.990000
2025-03-17,2025-03-21,Suape,41.418000
2025-03-17,2025-03-21,Santos,41.938000
2025-03-24,2025-03-28,Suape,43.290000
2025-03-24,2025-03-28,Santos,43.784000
2025-03-31,2025-04-04,Suape,42.744000
2025-03-31,2025-04-04,Santos,43.238000
2025-04-07,2025-04-11,Suape,37.804000
2025-04-07,2025-04-11,Santos,38.246000
2025-04-14,2025-04-18,Suape,39.000000
2025-04-14,2025-04-18,Santos,39.390000
2025-04-21,2025-04-25,Suape,39.364000
2025-04-21,2025-04-25,Santos,39.832000
2025-04-28,2025-05-02,Suape,39.832000
2025-04-28,2025-05-02,Santos,40.274000
2025-05-05,2025-05-09,Suape,34.580000
2025-05-05,2025-05-09,Santos,35.048000
2025-05-12,2025-05-16,Suape,36.322000
2025-05-12,2025-05-16,Santos,36.842000
2025-05-19,2025-05-23,Suape,36.192000
2025-05-19,2025-05-23,Santos,36.712000
2025-05-26,2025-05-30,Suape,35.464000
2025-05-26,2025-05-30,Santos,35.984000
2025-06-02,2025-06-06,Suape,34.710000
2025-06-02,2025-06-06,Santos,35.230000
2025-06-09,2025-06-13,Suape,35.386000
2025-06-09,2025-06-13,Santos,35.906000
2025-06-16,2025-06-20,Suape,37.544000
2025-06-16,2025-06-20,Santos,38.090000
2025-06-23,2025-06-27,Suape,36.244000
2025-06-23,2025-06-27,Santos,36.816000
2025-06-30,2025-07-04,Suape,34.125000
2025-06-30,2025-07-04,Santos,34.749000
2025-07-07,2025-07-11,Suape,35.308000
2025-07-07,2025-07-11,Santos,35.958000
2025-07-14,2025-07-18,Suape,35.412000
2025-07-14,2025-07-18,Santos,36.062000
2025-07-21,2025-07-25,Suape,34.736000
2025-07-21,2025-07-25,Santos,35.386000
2025-07-28,2025-08-01,Suape,35.880000
2025-07-28,2025-08-01,Santos,36.530000
2025-08-04,2025-08-08,Suape,34.216000
2025-08-04,2025-08-08,Santos,34.866000
2025-08-11,2025-08-15,Suape,33.670000
2025-08-11,2025-08-15,Santos,34.346000
2025-08-18,2025-08-22,Suape,34.086000
2025-08-18,2025-08-22,Santos,34.762000
2025-08-25,2025-08-29,Suape,34.164000
2025-08-25,2025-08-29,Santos,34.814000
2025-09-01,2025-09-05,Suape,34.684000
2025-09-01,2025-09-05,Santos,35.360000
2025-09-08,2025-09-12,Suape,34.294000
2025-09-08,2025-09-12,Santos,34.970000
2025-09-15,2025-09-19,Suape,34.242000
2025-09-15,2025-09-19,Santos,34.918000
2025-09-22,2025-09-26,Suape,34.528000
2025-09-22,2025-09-26,Santos,35.204000
2025-09-29,2025-10-03,Suape,33.488000
2025-09-29,2025-10-03,Santos,34.112000
2025-10-06,2025-10-10,Suape,32.396000
2025-10-06,2025-10-10,Santos,32.994000
2025-10-13,2025-10-17,Suape,30.030000
2025-10-13,2025-10-17,Santos,30.576000
2025-10-20,2025-10-24,Suape,29.718000
2025-10-20,2025-10-24,Santos,30.238000
2025-10-27,2025-10-31,Suape,31.304000
2025-10-27,2025-10-31,Santos,31.824000
2025-11-03,2025-11-07,Suape,31.278000
2025-11-03,2025-11-07,Santos,31.824000
2025-11-10,2025-11-14,Suape,30.394000
2025-11-10,2025-11-14,Santos,30.966000
2025-11-17,2025-11-21,Suape,31.096000
2025-11-17,2025-11-21,Santos,31.616000
2025-11-24,2025-11-28,Suape,31.109000
2025-11-24,2025-11-28,Santos,31.629000
2025-12-01,2025-12-05,Suape,32.994000
2025-12-01,2025-12-05,Santos,33.514000
2025-12-08,2025-12-12,Suape,33.878000
2025-12-08,2025-12-12,Santos,34.424000
2025-12-15,2025-12-19,Suape,32.838000
2025-12-15,2025-12-19,Santos,33.410000
2025-12-22,2025-12-26,Suape,33.150000
2025-12-22,2025-12-26,Santos,33.800000
2025-12-29,2026-01-02,Suape,32.630000
2025-12-29,2026-01-02,Santos,33.254000
2026-01-05,2026-01-09,Suape,31.044000
2026-01-05,2026-01-09,Santos,31.694000
2026-01-12,2026-01-16,Suape,31.486000
2026-01-12,2026-01-16,Santos,32.110000
2026-01-19,2026-01-23,Suape,32.279000
2026-01-19,2026-01-23,Santos,32.929000
2026-01-26,2026-01-30,Suape,32.396000
2026-01-26,2026-01-30,Santos,32.994000
2026-02-02,2026-02-06,Suape,33.020000
2026-02-02,2026-02-06,Santos,33.722000
2026-02-09,2026-02-13,Suape,32.266000
2026-02-09,2026-02-13,Santos,32.916000
2026-02-16,2026-02-20,Suape,31.564000
2026-02-16,2026-02-20,Santos,32.214000
2026-02-23,2026-02-27,Suape,32.058000
2026-02-23,2026-02-27,Santos,32.708000
2026-03-02,2026-03-06,Suape,38.402000
2026-03-02,2026-03-06,Santos,39.078000
2026-03-09,2026-03-13,Suape,44.148000
2026-03-09,2026-03-13,Santos,44.746000
2026-03-16,2026-03-20,Suape,47.684000
2026-03-16,2026-03-20,Santos,48.360000
2026-03-23,2026-03-27,Suape,50.674000
2026-03-23,2026-03-27,Santos,51.402000
2026-03-30,2026-04-03,Suape,49.205000
2026-03-30,2026-04-03,Santos,49.920000
2026-04-06,2026-04-10,Suape,46.098000
2026-04-06,2026-04-10,Santos,46.826000
2026-04-13,2026-04-17,Suape,48.490000
2026-04-13,2026-04-17,Santos,49.296000
2026-04-20,2026-04-24,Suape,46.852000
2026-04-20,2026-04-24,Santos,47.736000
2026-04-27,2026-05-01,Suape,45.474000
2026-04-27,2026-05-01,Santos,46.384000
2026-05-04,2026-05-08,Suape,46.592000
2026-05-04,2026-05-08,Santos,47.632000
2026-05-11,2026-05-15,Suape,47.216000
2026-05-11,2026-05-15,Santos,48.412000
2026-05-18,2026-05-22,Suape,46.592000
2026-05-18,2026-05-22,Santos,47.866000
2026-05-25,2026-05-29,Suape,44.850000
2026-05-25,2026-05-29,Santos,46.150000
2026-06-01,2026-06-05,Suape,45.162000
2026-06-01,2026-06-05,Santos,46.332000
2026-06-08,2026-06-12,Suape,41.990000
2026-06-08,2026-06-12,Santos,43.082000
2026-06-15,2026-06-19,Suape,39.299000
2026-06-15,2026-06-19,Santos,40.339000
2026-06-22,2026-06-26,Suape,35.750000
2026-06-22,2026-06-26,Santos,36.582000
2026-06-29,2026-07-03,Suape,34.164000
2026-06-29,2026-07-03,Santos,34.840000
2026-07-06,2026-07-10,Suape,35.256000
2026-07-06,2026-07-10,Santos,36.062000
2026-07-13,2026-07-17,Suape,37.622000
2026-07-13,2026-07-17,Santos,38.610000
